trial,sign_count,stouffer_Z,inerts_q4,inerts_q6,inerts_q8,inerts_q12
5727,2,-0.442719,496,513,476,501
5728,3,1.739253,510,488,531,526
5729,1,-0.980306,492,507,492,478
5730,1,0.189737,499,494,517,496
5731,0,-1.454648,482,491,486,495
5732,2,0.094868,494,509,496,504
5733,4,1.296534,508,516,504,513
5734,4,1.264911,501,524,503,512
5735,3,0.758947,508,494,510,512
5736,4,2.782804,526,507,532,523
5737,1,-0.000000,482,497,523,498
5738,2,-0.442719,503,490,491,502
5739,2,0.221359,504,511,492,500
5740,0,-3.130655,473,469,477,482
5741,2,-0.126491,498,489,502,507
5742,1,-0.316228,499,495,502,494
5743,4,0.948683,502,509,501,518
5744,4,3.320392,511,511,557,526
5745,4,1.454648,516,508,506,516
5746,1,-0.727324,487,491,496,503
5747,4,3.099032,525,532,525,516
5748,1,-0.917061,473,490,522,486
5749,0,-1.486271,488,486,495,484
5750,1,-0.063246,499,508,495,496
5751,3,0.063246,506,493,502,501
5752,0,-2.466577,485,486,467,484
5753,2,-0.822192,506,477,487,504
5754,2,1.170043,526,497,514,500
5755,4,2.529822,508,536,504,532
5756,1,-1.106797,485,501,490,489
5757,2,0.822192,497,526,497,506
5758,1,-0.632456,500,486,501,493
5759,3,1.106797,522,475,536,502
5760,0,-2.656313,471,470,484,491
5761,3,0.347851,486,506,509,510
5762,3,1.707630,511,493,527,523
5763,2,0.031623,483,503,525,490
5764,3,2.055480,517,500,529,519
5765,2,0.094868,484,499,502,518
5766,2,0.000000,496,518,502,484
5767,2,-0.063246,514,496,504,484
5768,3,0.347851,514,482,504,511
5769,2,0.917061,518,512,499,500
5770,0,-0.442719,499,497,500,490
5771,3,3.383637,550,542,499,516
5772,3,0.917061,507,513,485,524
5773,0,-1.233288,482,494,492,493
5774,1,-1.739253,490,451,518,486
5775,4,3.288769,529,507,550,518
5776,3,1.423025,514,494,533,504
5777,2,-0.632456,489,501,481,509
5778,3,0.221359,500,501,501,505
5779,2,0.126491,494,507,497,506
5780,4,2.055480,525,507,520,513
5781,0,-1.517893,490,489,487,486
5782,2,-0.505964,502,510,481,491
5783,0,-4.332320,469,464,453,477
5784,2,0.316228,500,514,490,506
5785,0,-1.075174,492,477,498,499
5786,0,-3.320392,474,484,480,457
5787,4,2.561445,535,521,521,504
5788,3,0.537587,503,507,509,498
5789,4,1.423025,521,515,504,505
5790,2,0.126491,517,507,491,489
5791,2,0.094868,501,499,499,504
5792,3,1.075174,506,499,507,522
5793,3,0.790569,512,512,490,511
5794,4,0.980306,524,502,501,504
5795,4,1.138420,505,509,516,506
5796,1,-0.758947,479,518,486,493
5797,1,-1.201666,481,502,489,490
5798,1,-0.885438,519,492,474,487
5799,0,-1.486271,488,489,486,490
5800,1,0.221359,497,525,488,497
5801,3,0.664078,505,488,519,509
5802,2,-0.411096,492,491,501,503
5803,3,0.189737,507,491,502,506
5804,4,3.352014,511,524,531,540
5805,4,2.371708,519,529,504,523
5806,4,1.897367,508,510,520,522
5807,3,2.593068,540,534,514,494
5808,4,2.940918,523,532,514,524
5809,1,-0.189737,498,509,493,494
5810,4,1.423025,511,503,515,516
5811,1,0.853815,498,491,538,500
5812,0,-2.087103,487,482,490,475
5813,1,-1.201666,497,458,514,493
5814,1,-0.980306,478,519,484,488
5815,1,-1.423025,482,503,476,494
5816,2,-0.442719,502,505,493,486
5817,2,0.474342,513,487,517,498
5818,1,-0.537587,495,486,507,495
5819,2,-0.474342,481,504,493,507
5820,3,1.581139,520,532,495,503
5821,2,0.284605,499,519,477,514
5822,1,-0.790569,502,480,500,493
5823,0,-1.865744,478,478,493,492
5824,3,1.960612,515,498,533,516
5825,1,-0.822192,499,497,501,477
5826,0,-2.181972,472,499,471,489
5827,4,1.391402,518,515,502,509
5828,2,0.063246,506,493,513,490
5829,0,-2.719559,492,466,482,474
5830,1,-0.442719,498,498,477,513
5831,2,-0.221359,504,503,496,490
5832,1,-0.126491,512,493,496,495
5833,1,-1.106797,482,504,484,495
5834,1,-0.885438,490,490,510,482
5835,3,0.727324,499,501,518,505
5836,1,-1.233288,492,509,463,497
5837,3,1.043552,525,505,506,497
5838,3,1.201666,502,514,496,526
5839,4,2.181972,513,523,505,528
5840,1,-1.106797,493,486,501,485
5841,3,0.126491,501,509,492,502
5842,1,-0.316228,499,520,480,491
5843,1,-0.569210,510,496,490,486
5844,1,-0.853815,481,499,503,490
5845,4,1.644384,510,514,518,510
5846,3,0.252982,508,509,484,507
5847,4,2.687936,514,510,548,513
5848,3,0.948683,519,509,503,499
5849,0,-2.529822,479,472,483,486
5850,4,3.257146,537,514,534,518
5851,2,-0.379473,502,489,494,503
5852,4,1.865744,514,510,505,530
5853,2,0.474342,500,492,521,502
5854,3,1.201666,518,496,514,510
5855,4,1.170043,515,505,514,503
5856,1,-1.138420,493,489,505,477
5857,2,0.031623,495,508,495,503
5858,2,0.442719,500,502,498,514
5859,0,-4.016093,461,468,489,455
5860,4,2.181972,526,529,501,513
5861,3,0.790569,516,504,500,505
5862,2,0.126491,501,522,496,485
5863,2,-0.094868,484,509,486,518
5864,0,-0.822192,482,497,499,496
5865,2,0.600833,508,518,495,498
5866,2,0.094868,500,509,503,491
5867,1,0.000000,499,488,497,516
5868,1,-0.727324,495,486,502,494
5869,3,0.695701,510,514,490,508
5870,0,-1.328157,482,497,487,492
5871,1,-1.011929,498,504,477,489
5872,2,-0.347851,508,503,488,490
5873,4,2.308463,526,508,514,525
5874,2,0.537587,497,482,531,507
5875,3,0.758947,507,514,499,504
5876,0,-1.865744,497,490,475,479
5877,4,0.632456,503,503,502,512
5878,4,1.770875,517,510,507,522
5879,1,-2.118726,465,510,478,480
5880,4,1.770875,519,521,501,515
5881,3,2.150349,524,499,526,519
5882,4,1.897367,511,506,523,520
5883,1,0.158114,494,498,514,499
5884,0,-1.201666,495,493,492,482
5885,4,2.023858,516,509,516,523
5886,2,0.252982,496,489,522,501
5887,4,1.928989,506,510,510,535
5888,4,1.865744,520,521,506,512
5889,2,-1.676007,462,509,467,509
5890,2,-0.063246,490,502,495,511
5891,3,1.423025,497,502,523,523
5892,3,1.581139,520,499,511,520
5893,4,0.948683,501,511,506,512
5894,3,0.537587,501,520,491,505
5895,1,-0.221359,511,483,500,499
5896,2,-0.284605,504,521,471,495
5897,1,-0.284605,476,482,500,533
5898,4,1.201666,514,513,503,508
5899,2,-0.252982,482,495,507,508
5900,3,-0.221359,503,508,501,481
5901,1,-0.094868,487,519,491,500
5902,0,-1.739253,486,484,498,477
5903,3,0.600833,512,507,504,496
5904,2,-0.853815,501,474,504,494
5905,2,0.537587,515,512,494,496
5906,1,-0.411096,497,509,486,495
5907,4,3.130655,517,528,521,533
5908,4,1.992235,519,508,519,517
5909,3,0.885438,500,514,512,502
5910,2,1.517893,496,535,495,522
5911,2,-0.980306,470,505,490,504
5912,3,1.359779,510,520,514,499
5913,2,1.612762,495,491,542,523
5914,0,-1.328157,479,489,498,492
5915,2,0.126491,507,494,516,487
5916,1,-1.170043,491,496,503,473
5917,3,0.537587,513,509,492,503
5918,2,0.063246,498,475,514,515
5919,3,0.316228,506,504,492,508
5920,1,-0.790569,500,489,506,480
5921,1,-0.189737,494,483,519,498
5922,3,1.612762,494,506,514,537
5923,3,1.960612,514,526,499,523
5924,0,-2.434954,486,481,475,481
5925,1,-0.474342,493,496,486,510
5926,3,1.011929,495,508,508,521
5927,3,1.359779,514,496,521,512
5928,4,1.960612,518,516,518,510
5929,1,-0.853815,491,479,512,491
5930,2,0.000000,505,507,489,499
5931,4,1.106797,503,502,518,512
5932,0,-2.150349,484,479,494,475
5933,1,-0.822192,515,494,490,475
5934,2,0.284605,490,496,514,509
5935,2,0.727324,521,512,493,497
5936,4,2.371708,529,516,509,521
5937,2,0.221359,500,501,500,506
5938,3,0.252982,517,484,505,502
5939,4,1.359779,518,516,506,503
5940,2,-0.379473,511,493,507,477
5941,0,-2.593068,470,479,475,494
5942,4,2.403331,522,525,503,526
5943,0,-3.099032,490,475,471,466
5944,3,1.043552,515,503,517,498
5945,3,0.505964,495,508,511,502
5946,0,-3.352014,482,462,487,463
5947,1,-1.296534,497,470,507,485
5948,1,-0.600833,485,507,489,500
5949,1,-0.252982,515,484,500,493
5950,2,-0.063246,502,527,473,496
5951,2,0.664078,513,492,517,499
5952,1,-1.359779,488,492,507,470
5953,3,1.264911,485,505,528,522
5954,4,1.707630,508,515,509,522
5955,3,1.834121,497,533,512,516
5956,3,0.316228,509,510,484,507
5957,2,-0.442719,496,484,504,502
5958,3,0.284605,511,508,489,501
5959,4,1.486271,504,504,518,521
5960,4,2.118726,527,514,505,521
5961,3,1.043552,504,516,493,520
5962,3,0.790569,523,509,490,503
5963,4,5.533986,540,553,543,539
5964,0,-1.612762,486,480,490,493
5965,1,-0.189737,517,488,490,499
5966,2,0.221359,500,510,496,501
5967,2,-0.758947,505,472,506,493
5968,0,-2.687936,475,462,487,491
5969,1,-1.739253,479,506,479,481
5970,4,2.782804,528,518,526,516
5971,4,1.201666,516,517,503,502
5972,1,-0.632456,486,487,512,495
5973,3,0.822192,504,512,511,499
5974,1,-0.758947,514,499,483,480
5975,2,0.189737,506,515,485,500
5976,0,-1.707630,479,493,482,492
5977,3,0.347851,499,501,509,502
5978,3,1.043552,506,520,500,507
5979,1,-0.442719,490,493,514,489
5980,1,-1.264911,478,502,490,490
5981,2,-1.201666,469,504,484,505
5982,2,1.960612,499,528,498,537
5983,3,0.632456,501,511,497,511
5984,1,-0.727324,480,495,503,499
5985,2,-0.158114,494,503,518,480
5986,0,-2.181972,483,475,477,496
5987,4,2.118726,522,520,506,519
5988,4,2.624690,526,525,523,509
5989,3,1.517893,511,496,510,531
5990,4,1.391402,515,504,521,504
5991,4,2.371708,516,531,502,526
5992,1,-0.727324,508,500,485,484
5993,4,2.403331,525,527,510,514
5994,1,-0.474342,496,504,496,489
5995,1,-1.928989,489,505,469,476
5996,2,1.138420,516,536,490,494
5997,4,0.980306,510,510,505,506
5998,1,-1.644384,471,492,477,508
5999,0,-1.644384,484,499,467,498
6000,3,0.221359,503,513,482,509
6001,0,-1.454648,478,497,496,483
6002,1,-1.201666,485,499,503,475
6003,0,-1.201666,489,494,488,491
6004,1,-1.897367,476,475,503,486
6005,2,0.126491,493,494,514,503
6006,2,-0.569210,494,476,505,507
6007,3,0.853815,521,502,490,514
6008,4,1.170043,506,510,513,508
6009,1,-0.379473,512,494,493,489
6010,1,-0.284605,514,499,492,486
6011,1,-1.138420,504,484,483,493
6012,4,2.466577,534,520,521,503
6013,0,-1.517893,476,499,486,491
6014,4,2.118726,501,506,546,514
6015,2,0.000000,493,506,488,513
6016,3,0.442719,492,505,516,501
6017,0,-1.201666,493,489,493,487
6018,3,0.853815,515,509,504,499
6019,3,1.676007,513,488,512,540
6020,0,-2.877673,468,487,466,488
6021,4,2.972541,540,524,520,510
6022,4,1.865744,528,506,509,516
6023,4,1.391402,515,510,506,513
6024,0,-1.834121,492,500,469,481
6025,4,2.276840,530,508,523,511
6026,2,-0.126491,502,513,494,487
6027,2,0.126491,504,501,500,499
6028,2,0.221359,491,496,514,506
6029,2,0.094868,483,491,508,521
6030,1,-0.189737,499,497,487,511
6031,3,1.423025,518,523,515,489
6032,0,-2.087103,483,488,477,486
6033,1,-0.347851,487,494,500,508
6034,3,1.928989,507,534,499,521
6035,2,0.505964,511,498,509,498
6036,2,0.316228,491,498,512,509
6037,2,0.316228,500,509,480,521
6038,4,2.624690,524,515,528,516
6039,3,1.802498,533,519,499,506
6040,3,0.758947,514,512,502,496
6041,0,-1.328157,489,480,496,493
6042,0,-2.087103,487,489,486,472
6043,4,1.865744,521,515,507,516
6044,2,-0.411096,491,482,507,507
6045,2,-0.379473,490,501,493,504
6046,4,1.391402,511,515,510,508
6047,4,3.099032,541,534,507,516
6048,4,1.486271,507,523,515,502
6049,3,2.150349,533,497,515,523
6050,1,-0.727324,488,491,504,494
6051,1,-1.296534,483,479,516,481
6052,1,-0.600833,501,493,490,497
6053,2,0.189737,482,520,513,491
6054,3,0.252982,511,508,484,505
6055,0,-3.193900,470,477,489,463
6056,2,-0.063246,490,499,503,506
6057,1,-1.138420,497,505,476,486
6058,3,1.296534,515,491,526,509
6059,2,-0.063246,509,514,497,478
6060,1,-0.537587,489,494,497,503
6061,2,-0.094868,491,492,510,504
6062,2,0.537587,491,489,519,518
6063,1,-0.853815,495,502,477,499
6064,3,0.822192,497,507,510,512
6065,2,0.221359,494,514,497,502
6066,0,-3.794733,467,476,468,469
6067,1,-0.379473,496,501,496,495
6068,1,-0.347851,512,498,480,499
6069,4,1.423025,505,502,526,512
6070,3,-0.031623,509,502,480,508
6071,3,1.170043,522,509,516,490
6072,2,-0.316228,498,512,503,477
6073,3,0.411096,507,506,494,506
6074,0,-2.055480,498,462,487,488
6075,4,2.371708,543,502,522,508
6076,2,0.664078,515,499,509,498
6077,4,2.308463,526,534,512,501
6078,1,-1.391402,504,493,484,475
6079,0,-2.656313,484,481,475,476
6080,2,-0.442719,506,477,517,486
6081,1,-0.474342,513,485,496,491
6082,2,-0.094868,506,489,494,508
6083,1,-1.201666,496,480,513,473
6084,0,-3.035787,470,484,472,478
6085,4,1.707630,515,501,526,512
6086,3,0.758947,510,514,496,504
6087,3,0.505964,506,499,505,506
6088,4,0.853815,504,510,509,504
6089,2,-0.347851,493,503,506,487
6090,1,-0.442719,511,492,484,499
6091,3,0.695701,512,496,511,503
6092,4,2.087103,501,520,507,538
6093,3,0.822192,512,511,491,512
6094,3,1.106797,510,498,508,519
6095,0,-2.751182,473,485,487,468
6096,1,-0.695701,495,482,492,509
6097,2,0.537587,498,502,496,521
6098,0,-2.403331,489,477,475,483
6099,3,1.011929,501,519,500,512
6100,2,-0.126491,506,511,495,484
6101,0,-1.770875,484,499,487,474
6102,1,-1.328157,484,472,497,505
6103,1,-0.853815,512,491,481,489
6104,3,0.917061,510,510,500,509
6105,4,1.865744,503,513,533,510
6106,4,1.612762,513,517,510,511
6107,3,0.758947,506,491,511,516
6108,3,0.664078,498,508,505,510
6109,4,2.909295,525,519,526,522
6110,0,-1.138420,497,494,498,475
6111,1,-0.158114,499,503,495,498
6112,4,2.340085,526,509,531,508
6113,2,0.569210,523,522,490,483
6114,1,-0.537587,502,493,494,494
6115,1,-0.853815,500,477,491,505
6116,1,-0.853815,499,488,484,502
6117,4,1.043552,502,509,503,519
6118,0,-2.213594,494,471,485,480
6119,2,0.031623,517,486,496,502
6120,3,0.600833,506,505,499,509
6121,3,0.189737,495,504,505,502
6122,1,-0.505964,495,507,489,493
6123,0,-2.593068,477,484,473,484
6124,2,0.474342,489,505,521,500
6125,2,0.126491,491,504,500,509
6126,1,-0.537587,497,492,489,505
6127,4,0.948683,515,508,506,501
6128,0,-1.359779,474,500,486,497
6129,4,2.055480,506,514,535,510
6130,3,0.569210,499,506,504,509
6131,4,1.264911,505,507,515,513
6132,3,0.948683,517,525,504,484
6133,2,0.885438,499,497,524,508
6134,1,-0.822192,476,492,486,520
6135,4,1.075174,506,520,502,506
6136,3,0.664078,514,492,514,501
6137,2,0.537587,519,487,511,500
6138,0,-1.359779,482,495,497,483
6139,1,-0.790569,496,486,504,489
6140,4,2.593068,523,527,501,531
6141,2,0.411096,499,506,509,499
6142,0,-2.498199,478,474,491,478
6143,3,0.442719,488,501,522,503
6144,4,5.913459,551,539,542,555
6145,4,1.581139,510,528,503,509
6146,4,3.889602,547,521,533,522
6147,2,0.505964,498,503,517,498
6148,2,-0.411096,511,472,510,494
6149,3,1.011929,509,513,496,514
6150,3,1.075174,519,519,493,503
6151,4,2.940918,525,507,529,532
6152,0,-1.802498,488,482,479,494
6153,4,1.011929,512,508,505,507
6154,0,-1.296534,485,493,492,489
6155,2,-0.569210,504,483,513,482
6156,2,0.284605,499,514,485,511
6157,1,-0.695701,483,501,500,494
6158,0,-0.948683,493,496,490,491
6159,4,0.917061,501,515,502,511
6160,3,0.379473,504,506,502,500
6161,2,-0.442719,490,487,502,507
6162,3,0.664078,506,483,525,507
6163,2,0.126491,504,498,499,503
6164,4,1.517893,525,502,507,514
6165,1,-2.118726,486,468,503,476
6166,3,0.885438,522,487,517,502
6167,4,1.549516,522,512,505,510
6168,0,-0.632456,496,500,489,495
6169,4,1.043552,504,509,506,514
6170,2,0.031623,486,491,505,519
6171,3,0.537587,511,501,508,497
6172,0,-2.434954,470,480,476,497
6173,3,2.276840,496,540,508,528
6174,2,-0.853815,469,490,506,508
6175,0,-4.332320,463,459,478,463
6176,1,-0.600833,505,492,485,499
6177,3,0.347851,509,502,489,511
6178,0,-2.782804,476,471,484,481
6179,2,0.474342,498,520,496,501
6180,0,-1.138420,491,488,491,494
6181,3,0.822192,488,503,508,527
6182,4,2.972541,526,532,525,511
6183,1,-0.695701,485,502,493,498
6184,2,-0.221359,488,489,504,512
6185,1,-1.011929,496,504,484,484
6186,4,2.245217,514,513,522,522
6187,3,0.158114,506,506,506,487
6188,3,0.664078,503,492,510,516
6189,3,0.758947,488,510,510,516
6190,0,-2.023858,481,493,480,482
6191,4,1.928989,509,527,513,512
6192,1,-1.106797,475,503,492,495
6193,3,1.138420,495,519,509,513
6194,3,1.011929,490,514,506,522
6195,4,1.549516,515,506,515,513
6196,3,1.770875,515,527,519,495
6197,1,-0.316228,494,487,514,495
6198,3,0.790569,519,515,484,507
6199,2,0.442719,524,494,516,480
6200,2,0.252982,504,485,496,523
6201,3,2.466577,520,497,535,526
6202,4,1.644384,524,514,509,505
6203,3,1.992235,510,529,500,524
6204,3,0.094868,506,512,475,510
6205,4,1.106797,517,505,501,512
6206,0,-1.770875,489,496,480,479
6207,1,-0.600833,498,505,488,490
6208,0,-1.170043,483,494,490,496
6209,4,1.834121,520,513,503,522
6210,2,0.347851,512,512,492,495
6211,3,1.011929,524,491,507,510
6212,3,0.569210,509,509,503,497
6213,1,-0.632456,490,496,501,493
6214,1,-0.505964,499,509,488,488
6215,2,-0.505964,491,489,503,501
6216,2,0.569210,518,487,500,513
6217,1,-0.505964,488,497,505,494
6218,2,0.379473,515,491,516,490
6219,2,-0.600833,516,475,503,487
6220,3,1.011929,496,515,507,514
6221,0,-2.656313,464,491,477,484
6222,2,-1.075174,475,501,506,484
6223,1,-0.980306,482,487,499,501
6224,3,1.423025,488,501,519,537
6225,0,-2.751182,476,476,471,490
6226,3,0.000000,490,502,502,506
6227,1,-0.442719,508,486,496,496
6228,1,-0.600833,493,488,505,495
6229,0,-2.909295,468,463,491,486
6230,2,-0.284605,503,494,481,513
6231,3,0.758947,506,514,510,494
6232,2,0.284605,513,485,493,518
6233,0,-1.928989,486,490,480,483
6234,4,1.486271,512,515,514,506
6235,1,-0.316228,496,496,490,508
6236,1,-0.790569,487,490,496,502
6237,3,2.023858,496,516,516,536
6238,2,0.569210,492,497,511,518
6239,0,-1.517893,500,475,491,486
6240,1,-1.676007,469,481,503,494
6241,3,0.158114,506,508,509,482
6242,2,0.221359,493,497,516,501
6243,3,0.980306,517,520,492,502
6244,4,2.909295,520,509,529,534
6245,1,-1.075174,488,487,489,502
6246,0,-0.695701,498,494,493,493
6247,2,-0.126491,501,499,507,489
6248,1,0.063246,494,514,499,495
6249,4,2.023858,513,517,520,514
6250,4,1.328157,516,502,517,507
6251,4,2.276840,521,529,510,512
6252,4,1.612762,508,523,504,516
6253,4,1.138420,505,509,503,519
6254,0,-0.569210,494,497,495,496
6255,2,-0.474342,501,496,487,501
6256,2,0.189737,495,527,470,514
6257,2,0.632456,497,535,473,515
6258,2,-1.043552,505,501,470,491
6259,4,2.940918,514,515,534,530
6260,3,0.158114,489,505,507,504
6261,0,-2.150349,488,479,493,472
6262,4,1.296534,503,524,513,501
6263,4,2.276840,511,507,524,530
6264,0,-2.213594,482,481,488,479
6265,4,2.245217,528,525,516,502
6266,2,0.252982,500,510,511,487
6267,4,2.276840,535,514,504,519
6268,1,-0.727324,510,486,494,487
6269,2,0.063246,513,476,515,498
6270,1,-0.980306,508,498,475,488
6271,1,-0.505964,465,497,522,500
6272,1,-2.087103,507,471,478,478
6273,0,-1.423025,497,485,488,485
6274,2,-0.158114,494,477,510,514
6275,1,-0.158114,513,491,491,500
6276,2,0.284605,507,494,497,511
6277,1,-0.189737,495,515,494,490
6278,4,2.181972,521,520,517,511
6279,2,-0.094868,499,486,505,507
6280,2,-0.822192,509,504,476,485
6281,2,0.442719,499,479,521,515
6282,3,0.411096,503,504,494,512
6283,2,-0.727324,486,475,511,505
6284,3,1.454648,500,510,516,520
6285,2,0.664078,512,521,495,493
6286,1,-0.537587,486,491,513,493
6287,2,0.221359,508,499,504,496
6288,2,0.158114,488,517,491,509
6289,3,0.126491,484,503,512,505
6290,2,0.790569,507,494,524,500
6291,1,-0.758947,495,487,473,521
6292,3,1.264911,521,518,504,497
6293,3,0.948683,510,511,509,500
6294,2,-0.695701,467,494,514,503
6295,4,1.770875,515,529,507,505
6296,4,1.296534,521,509,510,501
6297,2,0.031623,511,524,488,478
6298,3,0.980306,513,486,511,521
6299,2,0.980306,516,518,497,500
6300,0,-1.043552,491,498,495,483
6301,0,-2.276840,493,470,477,488
6302,1,-0.980306,496,485,484,504
6303,4,1.707630,518,505,508,523
6304,4,2.023858,519,528,507,510
6305,0,-1.011929,491,490,495,492
6306,3,2.308463,500,516,527,530
6307,2,0.221359,500,503,499,505
6308,3,1.328157,497,531,501,513
6309,1,-1.296534,484,471,505,499
6310,0,-1.201666,487,491,487,497
6311,4,1.359779,518,506,518,501
6312,2,0.221359,497,511,506,493
6313,2,0.252982,524,491,505,488
6314,0,-0.822192,493,499,491,491
6315,2,0.189737,510,494,512,490
6316,2,0.537587,517,485,516,499
6317,2,1.201666,520,521,500,497
6318,1,-0.252982,490,512,497,493
6319,1,-0.885438,504,497,494,477
6320,4,3.130655,526,528,538,507
6321,3,0.442719,505,511,489,509
6322,2,0.347851,494,515,503,499
6323,2,0.063246,500,488,512,502
6324,2,-0.284605,517,490,478,506
6325,1,-0.126491,493,494,522,487
6326,1,-0.664078,497,477,510,495
6327,2,0.063246,506,527,478,491
6328,2,0.980306,495,541,503,492
6329,3,-0.537587,504,476,501,502
6330,2,0.316228,497,514,503,496
6331,4,1.233288,513,522,503,501
6332,2,0.347851,509,500,486,516
6333,4,2.403331,513,512,532,519
6334,4,4.585303,534,526,541,544
6335,4,1.201666,505,501,525,507
6336,2,-0.094868,508,484,497,508
6337,2,-0.695701,503,512,469,494
6338,2,0.126491,505,501,499,499
6339,3,0.347851,503,506,496,506
6340,4,1.897367,507,510,521,522
6341,4,1.992235,507,510,526,520
6342,2,0.221359,516,503,490,498
6343,3,0.885438,506,516,494,512
6344,4,2.466577,521,504,528,525
6345,2,-0.284605,505,492,487,507
6346,2,-0.189737,488,507,493,506
6347,0,-1.233288,486,499,498,478
6348,0,-1.138420,496,489,489,490
6349,1,-0.600833,490,484,526,481
6350,1,0.031623,497,519,485,500
6351,4,2.087103,539,504,520,503
6352,3,1.644384,512,496,526,518
6353,2,0.284605,513,500,488,508
6354,3,1.865744,519,502,538,500
6355,0,-2.656313,468,493,464,491
6356,1,-0.505964,493,485,508,498
6357,4,1.328157,511,520,505,506
